,TIL_14,TIL_1,TIL_10,TIL_11,TIL_12,TIL_13,TIL_15,TIL_16,TIL_17,TIL_18,TIL_19,TIL_2,TIL_20,TIL_21,TIL_22,TIL_23,TIL_24,TIL_26,TIL_27,TIL_28,TIL_29,TIL_3,TIL_30,TIL_31,TIL_32,TIL_34,TIL_35,TIL_36,TIL_37,TIL_38,TIL_39,TIL_4,TIL_40,TIL_41,TIL_42,TIL_43,TIL_44,TIL_5,TIL_6,TIL_7,TIL_8,TIL_9,Gene_Names
0,-0.778403491,-0.618520899,-1.611628788,-1.489400748,-1.123247111,-0.246318435,-0.438326346,-0.6943127,-0.425285076,-0.877247371,-0.857854832,-0.55633291,1.490571957,-0.936628704,-1.282621601,-0.999826847,-1.493791591,-0.541168501,0.318744825,0.21255162,-0.024459563,0.03239941,-1.33702475,0.056328569,-1.409506028,-2.242721647,0.109812296,-1.662214522,-0.177591664,-1.289843901,-0.124549501,-2.790666727,-0.673335368,0.85980634,-1.972865938,-0.431358098,-0.770025866,0.648780917,-1.546845247,-0.637967877,-0.324783817,-2.114758109,A2M
1,2.394174412,0.491236619,-0.937649589,0.349893523,-4.037642694,0.488421208,0.30486297,1.825356333,1.31889415,1.050247648,0.292762546,-1.187571148,3.641019716,0.841372663,0.383648582,0.19410356,-0.954353554,-0.050967287,-1.92673841,0.440935494,-0.39873726,-0.275793824,1.427725271,0.395115633,-1.629134856,-0.114248253,0.261762706,-1.700414315,-0.468195657,0.153684,-1.754101087,0.407086656,-0.80232948,0.488421208,-0.397330572,0.669320369,2.215283326,-0.551522835,-0.813021399,-0.01723949,0.448962339,-0.198596825,AAAS
2,0.854128692,0.43264096,0.623569471,0.653420083,0.632741904,4.014722482,-0.005793406,-0.112791444,2.443800113,1.003332616,0.715611507,-0.782384719,1.646273497,0.843107251,-0.204722722,0.472679092,0.293190197,1.181263041,0.194388004,1.047167497,0.243477522,0.386512306,-0.256197348,0.293709302,1.449973233,-0.289136807,0.099799926,-0.839486256,1.119623671,0.653420083,0.452117221,2.100786241,1.127220638,-0.195704865,-0.02512515,0.699307799,-1.184118717,0.270321834,-0.986269232,-1.075754128,1.557467253,0.816314965,AACS
3,1.166211301,-0.060575995,0.958817726,-0.590566514,1.019098206,0.926723049,-0.503977915,0.002758345,-0.16095531,-0.776924442,-0.168876594,0.863501902,1.46190631,-2.683822612,1.145763517,-0.359973368,0.101133196,0.070813565,0.848476166,1.648431558,-0.899593851,-1.027264315,-1.070685733,0.759741836,0.254250353,-1.406169081,2.090002172,-0.981614517,-0.814647117,1.091369987,1.943798665,2.750409777,1.440319856,0.090662592,0.19106852,-0.145604593,-0.731791987,1.923742791,-1.270586429,0.410593317,-0.067798805,-1.60525227,AAK1
4,-0.515851165,0.245371448,-0.157235228,-0.507614567,-0.315344216,-1.224486753,-0.252819998,0.582790217,-0.75402848,-1.242432771,0.827278845,0.181479145,-1.224486753,0.119978726,-0.860117609,-0.740968249,-0.593405296,-0.717978979,1.224839008,-0.54005631,2.528814597,-0.739355539,-0.162662268,1.376895804,-0.226518331,0.53971818,0.803450604,-0.599151254,-0.216244101,-0.444942668,-2.219048552,0.392689777,0.747821174,-0.263764681,0.161718919,-0.012716491,0.091846905,0.106750881,0.691394449,-0.034832361,-0.723053579,-0.522971551,AAMDC
5,1.2069861,1.472523353,1.098068997,-0.157143045,0.462307193,0.801869745,-0.450792826,2.345435025,1.009507551,0.234757064,-0.502493907,0.696334108,0.714443378,0.416125509,0.47659077,-0.390195337,0.307305571,1.672312174,0.285541168,0.916497901,0.041270013,0.118356015,-0.296888547,0.161536572,2.776690891,-1.322327249,1.052848565,0.082224537,1.179866023,0.270642806,0.14176034,0.782415911,1.996442698,0.380074854,1.00945258,2.384479378,0.565534042,0.592364406,-0.526832742,0.618974885,-0.516171316,-0.560387411,AAMP
6,0.147216687,1.472350066,-0.624882526,-1.07962438,0.642707282,-0.629886445,-1.189750765,-0.172647098,-0.443178679,0.147216687,0.118281032,-0.08921919,1.303450712,-0.022100901,-0.961041045,0.084655208,0.739794011,0.271996426,-0.990165575,1.217840846,0.452091042,-0.67698162,0.147216687,0.147216687,0.03038264,0.456917844,0.084387747,0.03549774,-0.083992016,0.147216687,0.446162843,0.659874204,2.005840374,0.357360412,-0.508045056,-0.540686617,0.465660561,2.196828708,-0.893013358,0.147216687,0.316133901,-0.32491088,AAR2
7,0.926849007,0.794321936,0.892669748,0.428514403,-0.540481176,0.093534385,0.443428034,-0.067729326,0.578333299,1.730875174,-0.597251106,-0.387780194,1.078493368,1.792672608,1.134044649,0.685595058,0.277839165,0.815655161,-0.064395154,0.221632552,0.422525216,-0.097196015,1.566656351,-0.012855834,1.426936048,0.039855352,-0.880413843,-1.414566038,0.40718597,-2.898149454,0.357720638,1.19720907,1.176482888,-0.173334268,-0.174107906,-1.612624085,-1.105209168,0.823574106,-1.598739688,-0.340186654,-0.442747253,0.291775229,AARS
8,-0.621348887,0.333339937,-0.349208345,-0.552126486,-0.301285887,-0.162497851,0.140162852,-1.286666761,-1.322465397,0.561927785,1.26601935,-1.107597366,-0.084725913,-0.213020691,1.180115688,-0.151674153,-0.590659286,-0.056982786,-1.072205656,0.125612851,-0.817906591,-0.661129686,0.343680495,0.136546787,0.258311689,0.625406944,0.440538507,0.075975995,0.118058174,-1.124199691,0.244711637,0.923195418,-0.369780312,0.368673126,0.228351562,0.781825917,-0.507030465,-1.224792171,0.854122722,0.89356056,-1.286572855,0.362460353,AARS2
9,0.665512796,0.960963186,1.359586346,1.170330659,0.04589762,0.92426951,0.488504118,0.685159668,-0.526888779,2.084724685,0.62852984,0.770412631,-3.207309344,0.326197362,0.699782038,0.244706405,0.935511791,0.93074213,0.409340309,2.904658752,0.535559841,-0.07777264,1.942779906,-0.524194007,0.094298491,-0.648045066,0.247843706,-0.766420486,0.127856589,-0.490429281,0.570236485,-0.813152836,1.173302657,0.176579455,0.272350812,0.836246011,1.522214581,0.671480899,0.283238554,-0.603318729,0.83256459,-0.992078849,AASDHPPT
10,-0.949835856,-0.041847613,-1.82125762,0.745395729,-0.648777221,-0.770704375,-0.021898283,-1.942420216,-1.455155337,1.555306018,0.192680966,0.677158439,0.235148289,0.072618333,0.376626869,0.462858347,-1.215890459,-0.62124273,0.767061668,1.01065765,0.130947623,0.758957774,0.986866783,-0.38059769,-4.233655735,-0.321262392,-1.357732568,-0.560139574,-0.274137725,0.125114486,1.277273693,-0.578292089,-1.099477703,0.249124903,-0.38179266,0.539673474,-0.38059769,0.426292909,-0.655374916,1.221098497,-0.076761023,-1.094638283,AASS
11,1.173645462,0.898547419,0.710842744,1.279814824,0.216025274,-0.596632922,-0.284603791,0.464461698,0.208555706,0.839623568,0.231796294,0.298956366,1.055091702,0.642049029,0.612576271,1.753895466,1.488617466,0.817610877,-0.329677253,0.58168653,1.004342202,1.841677664,0.525635225,0.873830413,1.695277836,-0.244058182,-0.158878226,-1.031818977,0.59507081,-1.215215586,-0.998636344,1.180637682,0.775630328,-1.386342501,-0.701128091,0.978556377,0.047923494,-3.548265161,-0.212269359,0.055666495,0.505190367,2.047503833,AATF
12,-0.204169021,-0.123661772,-0.406351986,3.964177211,5.860872175,-1.214484738,-1.337977616,1.103363765,1.224709658,-0.358322351,0.711478947,-1.015755527,-0.145389429,-0.450957509,-0.438775221,-1.48393608,-1.498131023,-0.752143944,-0.478456037,-0.407329183,0.363561923,-0.070937994,-0.406351986,-1.715720721,1.560816698,0.317524381,0.135322887,0.453760353,-0.135794274,-0.406351986,-0.436309371,-0.406351986,0.454642318,1.315150236,-1.797769583,-0.310124985,-0.121149476,-1.393037297,1.455909802,-0.630807444,-0.39466913,-1.307234082,ABCB10
13,0.465446822,0.833188352,0.958648952,-0.153230899,-1.530027692,-1.123747552,-1.026919763,-0.614540041,0.881989292,-0.359779968,0.374262511,-0.831620713,0.2376702,-0.106658014,-0.353587345,0.949216388,-3.700641693,0.116342369,-1.505970906,-0.374235667,0.285774137,0.019891454,-0.317604842,-0.345362813,1.207300342,-0.741680516,-0.946148746,-1.714771049,-1.97994281,1.04537287,-0.716205097,0.438330073,0.281239868,0.400650137,-0.132832577,-1.365909638,-0.724369994,1.487493542,-0.828531842,-1.891259575,0.818787899,0.306660682,ABCB6
14,-0.364480517,0.050196547,1.465598879,-0.118796981,-0.090821379,-0.364480517,-1.842237883,-0.364480517,1.589652969,-1.196605843,0.740444988,1.347077283,1.338215393,0.949727937,0.115248517,-0.364480517,-2.027372181,-1.042568612,-0.670693488,-1.154888122,1.327323684,0.698079953,1.177191377,-0.364480517,-0.38569967,1.010238807,0.195954842,-0.73875553,2.787542923,0.156372144,1.109180081,-0.364480517,-1.348697419,1.845348214,1.15212807,0.316370111,-0.955376768,-0.290990196,-1.135453848,1.937160369,-0.319384386,0.751913462,ABCB7
15,-0.531607564,-1.641880094,-0.673556444,-0.204359754,0.441992395,-0.27647134,0.678257583,0.335657085,0.0461703,2.582143897,-0.247910263,1.156073987,0.846830989,-0.111548707,0.02491478,1.174415327,-1.556739924,-0.054528604,-1.902160204,0.26140363,2.92135604,0.07919419,0.984758551,-0.054528604,2.544724987,-1.470700728,-1.373229325,-2.520216124,-0.739749039,-1.779965593,-1.563944279,0.685125411,0.040358949,-0.460820219,-0.90802844,-0.458533778,-1.065632517,-0.51809545,-2.439814062,-0.054528604,-2.379555038,0.350826322,ABCC1
16,1.260506928,-0.694382282,1.473335099,0.640328837,2.290918297,-0.163270264,-2.082216888,-1.106789819,0.674748448,-0.272367172,0.056334335,-0.679058582,1.137630072,-0.591690725,1.818217725,0.142439549,-0.601303719,-0.029663205,-0.499248993,0.867860136,-0.505491748,1.212830383,-0.904250316,2.638989597,0.610539578,1.925169278,-1.096799243,-0.940373564,-0.609697248,-0.827692334,-0.165439105,1.754353918,0.812314883,-0.379683661,-1.392659396,0.596860799,-1.436000068,-0.043543601,-0.886563564,0.080958485,-0.558063314,3.272027167,ABCD1
17,0.131359247,-0.04908942,0.526736163,-0.861883983,1.421013915,0.067986345,-1.847643952,-0.335827934,0.081581328,-0.521267322,0.399037534,0.079092104,-0.063057073,-0.512029399,0.854104144,1.501956174,-0.821281699,-0.702806043,-1.807060695,0.18154145,-0.609349027,0.558069265,0.321304152,0.790096492,1.870304274,-0.400326227,0.554697293,0.215321779,0.596649182,0.062471452,0.268749786,-0.234994986,0.352785397,2.031808239,-1.114568442,-0.477914183,0.270039589,-0.412108419,-0.316471378,0.88506077,0.165026402,-0.485734547,ABCD3
18,0.534973507,1.558695244,0.151460288,0.462846187,-0.088647172,-0.325963684,-2.059278745,0.387498828,0.315772581,0.941465968,0.226809256,0.886996196,-0.467215167,0.388006313,0.800897892,0.737989142,0.708688603,0.203379406,-1.901058919,0.496091376,-0.719771663,0.10524211,1.697609915,0.054539897,0.139853386,0.135065125,0.734223788,-0.890392026,0.654850433,-1.596085078,1.223106958,0.448652985,1.09146286,0.077418612,0.019421577,0.243191192,0.531414718,-0.000732326,-0.385788282,0.613186613,1.178683275,-0.797715375,ABCE1
19,-0.616076577,0.594713804,-0.054498616,-0.032165755,0.186894282,-1.808472001,-1.859481183,-1.421165378,-0.489998671,0.153475814,-0.485490123,0.456110824,0.907625394,-0.968801718,0.004141014,-0.840072897,-1.455800676,-0.413560639,-1.380594423,-0.271878213,0.116436954,1.266326055,0.510151615,0.11514538,0.197978694,-0.161442698,-0.188376391,-1.459884679,-1.40367532,-1.351456285,-0.661588598,0.313092974,0.143808745,0.398956702,-0.906244115,0.345037494,1.296741815,-0.788503635,-1.176529793,-0.628019646,-1.232894619,0.091781852,ABCF1
20,0.608770661,1.246645787,0.522910571,0.334116332,0.235242586,-1.05667302,0.001307498,0.549917488,1.246751139,0.956148348,-0.53501978,0.189218786,-0.179712427,0.116465662,0.420628769,0.667316307,-0.027448598,0.846177184,-0.359461439,0.431157286,-0.452264899,-0.103343889,0.8181629,0.81134729,0.6786756,0.028683984,0.75716424,-0.281270142,-0.47088713,-1.184215904,0.046829622,-0.424370015,0.724585353,-0.705700153,-0.85205925,0.07099705,1.555747063,-0.119673458,-1.250186362,-0.251131092,0.737185626,-0.305937575,ABCF2
21,1.084439543,-0.548749452,0.656918192,3.423733978,1.253430253,-0.476731143,-1.578260971,2.616358969,1.091306687,-0.219445605,0.035093075,-0.006309216,-0.331864746,-0.685046658,-0.165719045,-0.888161526,4.995061447,-0.379913079,-0.374552892,0.44638993,-1.386310415,-0.520141553,-1.233917039,1.676618019,1.330331864,-1.217108142,-0.460947116,-0.829473454,0.116352548,0.013128618,-0.091801,-0.256485005,0.061529846,-1.272815249,0.037411603,0.804998794,-0.102373801,0.160300537,-0.151883484,0.459662941,0.952881706,1.934916287,ABCF3
22,-0.523271314,0.810426361,-0.03115337,2.82951027,1.854764037,0.292100232,-0.070638511,-0.02373077,0.261796138,2.2578116,0.375453085,0.090412527,-0.467182391,1.835215194,1.616479489,0.989317919,0.377100444,0.649644915,-1.030681792,0.076357139,-0.975553512,1.043100946,0.128541577,0.006410755,-0.685546492,-1.134361107,0.192742525,0.427197234,0.351325234,0.887873919,1.95103159,0.277259097,0.232953805,0.975851842,-1.489142129,1.308073797,0.207585015,-0.382678283,0.181595756,1.098658677,-0.013231565,-0.481218948,ABHD10
23,0.094631807,-0.244835083,-0.595546702,2.466457991,2.289752129,0.424156785,-0.152820763,-0.017971206,0.804797947,1.320101807,0.285850346,-0.160533867,-1.453841811,1.028602535,0.339842074,0.774547631,0.292110106,0.46549404,0.639615026,0.093126558,0.339364547,-0.695067544,-0.005462067,0.413796519,-1.923214811,0.066976747,0.877091428,0.98141038,-0.343831682,1.018678272,1.298644222,-1.26467041,0.580308212,1.415493075,-0.860385418,1.14284575,1.8008057,-1.210642037,-0.700187467,-0.173136435,-1.26467041,-0.683191647,ABHD11
24,0.03984746,0.020189881,0.427612841,-0.443842115,-0.809462441,0.127798158,-1.902370607,-0.742022837,0.829903801,-0.334285382,0.805654574,0.549219656,-0.798320041,0.162149012,-0.561804227,-0.308715889,0.210210928,-0.057592644,-0.064004981,0.5822569,-1.2351575,0.543350332,0.814159105,-0.420037412,-0.140005415,0.729632846,-1.139141472,0.168466855,0.375652682,0.919846875,-0.04955127,1.806966673,0.72850157,1.094489227,-0.772421812,-0.692692694,-0.681688043,-1.4099569,-0.181295647,0.524426086,-1.198367083,-0.675833625,ABHD12
25,2.040067582,1.264842162,0.278177162,-0.077489417,0.110771582,-0.280241007,-0.520141975,0.871909517,-0.879425897,0.238715229,1.007724334,0.451735408,-0.449481778,0.774018465,-0.631229437,0.701215443,0.125368254,-0.464226963,0.366393675,-0.764869605,0.468803755,0.251604006,-1.217336728,0.881531015,-1.511076714,0.008064477,-0.202261258,0.029089625,1.472229468,0.740093933,0.400456112,-0.933537542,0.792752275,0.271059163,0.345994402,0.014853627,-1.075595195,-0.237554228,0.294916659,-0.072917349,-0.262727122,0.951225879,ABHD14B
26,-0.724214903,0.906852009,-0.822341141,-0.354158459,0.421357718,0.746641754,-0.841732728,0.163977612,-2.942707973,0.207450538,1.735738756,0.428160296,-0.042386335,1.52324825,-0.399048058,0.82742502,-0.691213498,-0.497854978,1.15472228,0.141386059,-1.524673443,1.427598913,-0.482134877,-0.691213498,1.382619248,1.018617734,0.745370244,0.40975519,-0.691213498,2.394486875,1.685514113,-0.512018539,0.509483954,-0.691213498,-0.691213498,-0.777763909,-0.597672536,0.287373415,0.509611105,1.135787377,-0.691213498,-3.722175367,ABHD16A
27,0.802574866,-1.230466172,0.943839676,0.31925142,0.012528932,0.291507518,-1.103572307,-0.280189771,1.903239401,-0.900324101,-0.138633877,-1.27741064,2.120148819,1.250925844,-0.518350606,-1.246145253,1.594273367,1.845150261,-1.525782592,0.698001658,0.528499426,-1.204709339,0.298371801,-1.658312577,0.686048678,1.770999341,1.006284632,-1.627603844,0.321642364,-0.108154764,-1.897372176,2.533557016,1.239905259,0.84945671,-2.060123821,0.298371801,0.298371801,-0.515525588,-0.226665191,-0.597212209,1.269513441,1.651353572,ABHD6
28,4.319430453,0.644833295,0.556381592,-1.843365051,0.366422284,0.408171309,0.191873791,0.491416825,0.612666891,-1.141488804,0.042693179,0.028772691,0.38619087,0.68173814,0.00269199,0.004174852,0.941931847,1.033274633,0.686536292,0.939000956,0.625619538,0.109272673,-0.303525414,0.796175999,0.099188716,-0.158538614,-0.245797186,-0.167949312,0.664782263,1.10565122,0.576921465,0.346521833,1.502789442,0.686923179,0.607688357,0.600094911,-0.740377209,0.0544777,0.107847036,0.304112238,0.397342189,0.686487775,ABI1
29,-0.880409545,-0.573791618,0.407090557,-0.01140109,-0.909281209,0.743788705,-0.047888041,-1.638659461,-1.693569738,0.353728485,0.407090557,-0.76357533,-2.776962769,-0.186459298,0.328423495,-0.885290458,0.407090557,0.013564782,-0.106366691,-0.768106091,0.177075385,-0.640419271,0.407090557,0.407090557,-1.515384562,-1.229851121,1.262017576,0.407090557,-4.190157005,0.062409994,-0.036942062,0.407090557,0.143839547,0.407090557,-1.524286924,0.407090557,0.407090557,-0.079049491,-0.74863549,1.267780237,-0.134487119,-1.817343338,ABI2
30,0.092003964,1.01837092,-0.128933766,-0.070249533,-0.906153728,-1.111339085,-1.176584888,-0.194675735,0.186400102,-0.793440901,-1.12402548,0.738098148,-0.097370788,-0.298674464,-0.32773136,-1.400092727,-0.999554712,-0.396607789,-0.505278499,0.054029899,-0.356388649,-0.613675871,-0.72063674,1.277870091,0.040511015,-1.105881261,-1.285215488,-1.215958764,-0.716792198,-2.017106098,-0.284560478,0.821127187,0.748533971,-0.427029883,-2.160682221,-0.984917821,-0.897597096,-0.276309865,-1.594993784,-1.432804017,0.003660603,0.175173385,ABR
31,2.249554115,0.673033097,2.438368979,2.679457828,-0.338846968,-0.34223761,-0.702261826,0.679979858,-0.338846968,2.910252553,-0.338846968,-0.043346547,0.489589765,-0.652089196,0.449059115,0.066347698,2.160467021,-0.338846968,0.84429203,-0.060549627,0.074666484,1.506368794,-0.462886039,-0.338846968,-0.965747285,1.689686107,0.571509567,-0.097726614,2.549343885,0.522464802,0.654319373,-0.734075945,1.263043119,-0.303238672,-0.893632499,1.398504965,-0.621077656,-0.001459624,1.501973904,-0.742289191,-0.338846968,-1.020480991,ABRACL
32,0.561473935,1.832284817,1.065619897,0.572146021,0.588741932,0.643774999,-0.00334147,1.876245107,1.018147873,2.568423525,0.459230845,0.973506866,0.165230233,0.985192499,0.638705676,0.642156972,0.606389667,1.114094971,0.629039926,0.459230845,0.848509502,0.544837944,1.804303339,1.159130411,0.632843243,-0.331073599,0.175875707,0.159408093,0.198462347,0.373897941,-0.051085992,-0.381663983,0.302794345,0.459230845,-0.030860654,2.34885534,0.859794339,1.072885114,0.925524834,0.852283131,0.740750594,1.353139918,ABT1
33,1.45762598,0.503517526,1.045112208,-0.68309871,0.779750608,1.104535905,0.33292079,0.871561875,0.392307021,-0.984856778,0.507458777,-0.172951818,-0.217759479,0.536370303,0.427172573,3.718906947,-0.554653688,0.24073486,0.19478562,1.25322628,-1.103302449,1.303566471,-0.753497963,2.335493555,-0.337851588,-0.365791071,0.062847278,0.756701524,-0.711190139,0.758611267,0.690135285,-0.377477447,1.16913516,3.64628469,-0.968475661,1.81341051,0.568131352,-0.607676886,0.434106968,-0.868184512,0.094670355,-1.44655657,ACAA1
34,0.042293922,0.992909806,-0.36645727,-0.757135115,0.200355713,1.088999541,-0.370643295,1.138623348,0.464956565,0.49815101,0.770704261,-0.027231864,-0.303131837,0.678695638,0.725927431,1.719956278,-2.082476836,-0.304726513,0.131637756,0.613188017,-1.141233871,0.418154916,0.327195422,-0.081010222,-0.978648235,-0.990685942,-0.321565036,-0.529561176,0.120391092,0.337697205,1.076913574,-2.034129819,0.864370508,3.130520855,-0.730455762,0.340939013,1.005247565,-0.526251174,-0.09960079,-0.30803127,0.464967057,-0.514186189,ACAA2
35,1.339594003,-0.168761314,0.718272124,-0.03004673,0.618217765,1.957458818,-1.980295095,1.170930642,1.898545701,-0.08464376,0.107407423,-0.740080761,0.580715207,0.739477155,0.974873761,-0.116576091,-0.706776845,-0.570797041,-0.873841703,-0.237546064,0.088393991,-0.537130306,1.215861567,0.147944664,1.183688055,-1.351127921,-0.975997479,-1.827805944,-0.073366987,-1.514249997,-0.946342733,1.567096449,0.155469503,-0.576159643,-0.067199052,1.792059157,0.840397667,-1.173681806,-0.671375706,-0.794084277,0.273528529,0.401834591,ACACA
36,-0.821988856,0.122880759,-0.084937814,1.399004152,-0.821988856,-0.649879977,-0.609690672,0.466934983,-0.800930687,-0.821988856,0.460151364,0.337651329,-0.35126025,0.160229424,-0.821988856,-0.484838176,-0.821988856,-0.821988856,-0.821988856,-0.821988856,-0.821988856,-0.821988856,-0.821988856,-0.821988856,0.713022854,-0.821988856,-0.821988856,0.270987742,-0.821988856,-0.821988856,1.819564266,-0.821988856,0.165570312,1.225210271,-0.821988856,-0.821988856,0.124238694,1.132589653,0.361120226,0.919717284,0.153639623,-2.059357195,ACAD8
37,0.593484053,0.381230031,0.928129042,1.945430477,0.206685487,-0.4158276,-1.255484225,0.26452437,0.36993721,0.800793719,0.683759029,-0.520588759,-0.171989388,1.009132555,1.243065477,0.679915261,0.150079824,-0.025232836,-0.761426179,0.544261127,4.772232067,1.795556698,0.427156295,-0.081840795,-0.140625826,-0.13463317,-0.512903775,-0.691744819,-0.08466011,0.740343012,1.754593919,0.790794056,0.303659638,2.928881505,-0.774580945,-0.046296402,-0.744979853,-0.337337712,0.160059081,1.384844899,0.272936278,0.21327116,ACAD9
38,0.921568406,1.329839318,-0.173063035,1.728573189,-0.131320885,0.657457247,-0.117302401,-0.240911281,-0.113382691,0.806916891,0.604720587,0.22592479,-0.190037863,1.422394158,1.486848543,3.077450264,0.049023036,0.027362499,1.436499593,0.006415514,-0.987449018,1.469472082,-0.93153132,-1.505529775,-0.100094322,0.405317767,-0.997677529,-0.412896835,-0.018618183,0.020474022,0.286376654,-0.332361978,1.260471494,2.231869463,0.976402939,1.37005775,-0.326761209,-0.166765275,0.759300696,2.378416927,0.245480554,0.178108469,ACADM
39,-1.125679683,-1.125679683,-1.125679683,0.441661341,-1.125679683,0.015760761,-1.125679683,0.815223546,-1.125679683,0.516259491,0.991130233,-1.125679683,-1.125679683,1.541735309,0.644661625,0.904108022,-0.081715679,-1.125679683,-1.125679683,-1.125679683,-1.125679683,1.007809939,-1.125679683,-1.125679683,-1.125679683,0.175330615,2.738620143,0.19139853,3.576182036,0.849611572,1.601374836,-1.125679683,0.498793197,1.033606,0.43068272,-1.125679683,-1.125679683,-1.125679683,-0.286477383,-1.125679683,0.387790128,0.116202035,ACADS
40,-0.754168204,-0.735258618,-0.754168204,1.481547622,-0.106767181,-0.705905179,-0.641126971,-0.754168204,0.021992304,-0.754168204,0.26194333,-2.058931391,-0.113091763,0.16930019,0.634860961,2.676390157,-0.307430817,1.232117445,0.094426852,-0.754168204,0.167723422,-0.089825414,-0.41617224,-0.754168204,0.719085742,-0.362095563,-0.566916885,-0.56413308,0.111325363,-0.754168204,0.994283882,3.365070386,0.340146318,1.997215855,-0.754168204,-0.754168204,-0.754168204,-0.602307153,-0.415925065,-0.105631207,-0.234540026,-0.754168204,ACADSB
41,-0.016120142,1.564591507,1.300830918,2.044261865,-0.441767582,1.205482981,-0.972002158,1.64387127,0.373714976,1.637757279,1.14608632,-0.311847807,-0.066515089,1.345043661,1.718729759,0.496847463,0.280413457,-1.193581264,0.080872508,0.690354004,-0.8574381,2.279524183,-0.615935975,0.554456666,0.552473409,-0.092940414,-0.594877825,0.55584621,-1.25484244,-0.743502621,2.421030223,-0.651212185,1.046759236,2.389828659,-1.20706994,-0.347565387,-0.286992666,-0.050508813,-1.15291691,0.472532981,-0.20910371,0.410424184,ACADVL
42,0.508193406,0.467032547,-0.102327678,-0.151647935,-0.119697117,-1.177682307,-0.416403593,0.803840439,-0.059404016,0.470500275,0.006486867,0.446718671,0.120000868,0.661509606,-0.024341213,0.322603139,-0.151647935,1.549857091,-0.839429106,0.666224633,-0.096766452,0.561097827,-0.106168749,0.326106407,2.721607096,-0.093194304,-0.151647935,-2.550286334,-0.998150832,-0.151647935,0.81434855,-0.292981775,0.820566428,-0.066956689,0.28960811,0.890012366,-1.475079282,0.235896414,-0.151647935,-0.948338425,-0.151647935,0.740815466,ACAP2
43,0.200031829,0.78436207,-0.360491265,1.166048227,-0.154051819,-0.961406947,-1.708387623,0.246893578,-0.393681415,1.422819966,-0.017391136,-0.219763205,-0.67790062,0.521866915,1.297698144,2.035429551,-0.170955846,-1.101932127,-0.468969845,0.283245774,-0.282949056,1.099815263,0.482561209,-0.563942294,-0.612057528,-0.599982819,-0.871101633,-0.383298797,-0.537919448,0.050863724,0.964379958,-0.575026455,0.585855846,3.388241248,-0.587730174,-0.234170654,0.964878631,-0.686723748,0.981300871,-0.343481951,-0.124470142,-0.175712742,ACAT1
44,0.364455682,1.009901619,1.027681273,0.767713368,0.228883137,0.137354534,0.318804697,0.795877811,0.29222944,1.758616906,-0.02790571,0.031043891,1.731334275,0.376454929,-0.442203912,1.41492554,0.823591733,0.025949431,0.869826472,0.133349291,0.124966575,0.124040809,0.830030889,0.063118804,0.647676937,1.000851499,0.065164005,-0.191628962,0.977744431,-0.518613957,0.41940416,-0.019995491,-0.099229535,0.636320506,-0.030849206,2.653975609,-0.256425724,0.21082383,0.621795318,0.936609373,-0.320123654,-0.5947905,ACAT2
45,0.720962312,0.748829928,0.85621965,0.286280395,0.982267846,-0.263488184,-0.098515781,-0.837559542,0.36790522,1.548259487,0.284344022,-0.734756505,-0.172204238,1.687411034,0.889736935,1.7641428,-0.597173885,-0.009794245,-0.451123148,0.467634285,-0.291056835,1.221099909,-0.474005461,0.381506845,0.354889771,0.593508725,0.636879076,-1.913258211,0.098864519,-1.916022998,0.049281984,0.187052671,1.104419279,-0.085880554,-0.031733413,0.027316241,-1.658445581,0.306363425,-0.938926527,-0.021275263,-0.597907243,0.08671502,ACBD3
46,0.32720078,1.089917095,0.5166619,-1.101868683,-0.506132658,0.627325636,0.788155772,0.121380923,0.259932023,1.592258194,0.669745356,-0.16812137,1.723640375,1.165700058,0.664486862,0.382146064,-1.185911939,5.970430787,-0.445079538,-0.370139978,2.295038006,0.157945679,0.5166619,0.5166619,0.578802534,-0.890286071,1.834423048,0.024734147,0.5166619,0.5166619,-1.308428002,0.817612488,0.689547492,0.23853069,-0.375051905,0.5166619,0.5166619,0.992352674,-1.015538736,-0.307585661,0.5166619,0.5166619,ACBD6
47,-0.432572241,0.595887735,-0.435407886,-0.590993034,-1.503861741,-0.152167055,-0.409931126,-0.618798047,0.259703456,-1.308133368,-0.626579315,-0.495438912,-0.738768195,-0.379104745,0.060692361,0.190866807,0.60828913,-1.021122528,1.644911396,-0.164382726,0.128233536,0.356268339,0.089616123,-1.403850238,-0.436378629,-0.71269597,0.595989213,-1.864279575,-2.932940216,-0.809050429,-1.637780347,-0.380180796,-1.013094266,0.218289554,-0.610882752,-0.787971695,0.319549141,-0.490506691,-0.530835639,1.086574792,-0.892963285,-0.696143543,ACIN1
48,1.069003553,-0.226087619,0.313912301,-0.530849046,-0.587668265,-0.079929835,-0.090838378,0.070790776,0.672843168,-0.158200231,-0.93404522,-0.047540645,0.438294747,0.087669304,0.042490448,0.165679388,-0.803051834,0.16810078,-1.691769061,0.409640787,-0.539660359,-0.201048558,-0.570011257,-0.344126803,1.444851749,-1.333717361,0.44273724,-1.178708971,-0.139902266,-3.057596318,0.320142597,2.162375077,0.537124874,1.018807553,-1.454320372,-0.524216003,1.832189033,-0.041030391,-0.153649684,-0.176871473,0.277800159,0.002900932,ACLY
